Technician,Location,from,to
Staff 9,"18.832,14.852","12/22/2022, 1:19:46 PM","12/22/2022, 1:19:47 PM"
Staff 9,"19.756,14.199","12/22/2022, 1:19:47 PM","12/22/2022, 1:27:21 PM"
Staff 9,"20.232,14.852","12/22/2022, 1:27:21 PM","12/22/2022, 1:41:51 PM"
Staff 9,"19.616,13.988","12/22/2022, 1:41:51 PM","12/22/2022, 1:45:35 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:45:35 PM","12/22/2022, 1:45:38 PM"
Staff 9,"19.877,14.538","12/22/2022, 1:45:38 PM","12/22/2022, 1:45:38 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:45:38 PM","12/22/2022, 1:45:41 PM"
Staff 9,"19.689,14.194","12/22/2022, 1:45:41 PM","12/22/2022, 1:46:20 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:46:20 PM","12/22/2022, 1:46:23 PM"
Staff 9,"19.801,14.318","12/22/2022, 1:46:23 PM","12/22/2022, 1:47:11 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:47:11 PM","12/22/2022, 1:47:13 PM"
Staff 9,"19.633,14.23","12/22/2022, 1:47:13 PM","12/22/2022, 1:47:51 PM"
Staff 9,"20.232,14.852","12/22/2022, 1:47:51 PM","12/22/2022, 1:48:18 PM"
Staff 9,"19.81,14.127","12/22/2022, 1:48:18 PM","12/22/2022, 1:48:41 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:48:41 PM","12/22/2022, 1:48:49 PM"
Staff 9,"19.704,14.384","12/22/2022, 1:48:49 PM","12/22/2022, 1:49:00 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:49:00 PM","12/22/2022, 1:49:02 PM"
Staff 9,"19.605,14.15","12/22/2022, 1:49:02 PM","12/22/2022, 1:49:04 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:49:04 PM","12/22/2022, 1:49:06 PM"
Staff 9,"19.767,14.501","12/22/2022, 1:49:06 PM","12/22/2022, 1:49:54 PM"
Staff 9,"19,13.801","12/22/2022, 1:49:54 PM","12/22/2022, 1:50:02 PM"
Staff 9,"20.6,14.791","12/22/2022, 1:50:02 PM","12/22/2022, 1:50:39 PM"
Staff 9,"19.946,14.021","12/22/2022, 1:50:39 PM","12/22/2022, 1:51:06 PM"
Staff 9,"20.307,15.036","12/22/2022, 1:51:06 PM","12/22/2022, 1:52:40 PM"
Staff 9,"20.232,14.852","12/22/2022, 1:52:40 PM","12/22/2022, 1:57:20 PM"
Staff 9,"19.188,14.763","12/22/2022, 1:57:20 PM","12/22/2022, 1:57:32 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:57:32 PM","12/22/2022, 1:57:35 PM"
Staff 9,"19.89,14.738","12/22/2022, 1:57:35 PM","12/22/2022, 1:58:23 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:58:23 PM","12/22/2022, 1:58:24 PM"
Staff 9,"20.107,14.903","12/22/2022, 1:58:24 PM","12/22/2022, 1:58:35 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:58:35 PM","12/22/2022, 1:58:48 PM"
Staff 9,"20.075,14.841","12/22/2022, 1:58:48 PM","12/22/2022, 1:59:05 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:59:05 PM","12/22/2022, 1:59:31 PM"
Staff 9,"19.866,14.816","12/22/2022, 1:59:31 PM","12/22/2022, 1:59:32 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:59:32 PM","12/22/2022, 1:59:33 PM"
Staff 9,"20.122,14.788","12/22/2022, 1:59:33 PM","12/22/2022, 1:59:38 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:59:38 PM","12/22/2022, 1:59:44 PM"
Staff 9,"19.978,14.876","12/22/2022, 1:59:44 PM","12/22/2022, 1:59:46 PM"
Staff 9,"18.832,14.852","12/22/2022, 1:59:46 PM","12/22/2022, 1:59:48 PM"
Staff 9,"20.066,14.754","12/22/2022, 1:59:48 PM","12/22/2022, 2:01:14 PM"
Staff 9,"19.05,14.718","12/22/2022, 2:01:14 PM","12/22/2022, 2:01:17 PM"
Staff 9,"20.167,14.769","12/22/2022, 2:01:17 PM","12/22/2022, 2:02:28 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:02:28 PM","12/22/2022, 2:02:29 PM"
Staff 9,"20.289,14.779","12/22/2022, 2:02:29 PM","12/22/2022, 2:02:39 PM"
Staff 9,"20.232,14.852","12/22/2022, 2:02:39 PM","12/22/2022, 2:03:04 PM"
Staff 9,"19.97,14.741","12/22/2022, 2:03:04 PM","12/22/2022, 2:03:28 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:03:28 PM","12/22/2022, 2:03:39 PM"
Staff 9,"19.921,14.857","12/22/2022, 2:03:39 PM","12/22/2022, 2:03:41 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:03:41 PM","12/22/2022, 2:03:43 PM"
Staff 9,"19.904,14.798","12/22/2022, 2:03:43 PM","12/22/2022, 2:03:45 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:03:45 PM","12/22/2022, 2:03:51 PM"
Staff 9,"19.86,14.844","12/22/2022, 2:03:51 PM","12/22/2022, 2:03:52 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:03:52 PM","12/22/2022, 2:03:54 PM"
Staff 9,"20.007,14.754","12/22/2022, 2:03:54 PM","12/22/2022, 2:04:00 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:04:00 PM","12/22/2022, 2:04:05 PM"
Staff 9,"20.152,14.775","12/22/2022, 2:04:05 PM","12/22/2022, 2:05:04 PM"
Staff 9,"19.083,14.688","12/22/2022, 2:05:04 PM","12/22/2022, 2:05:38 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:05:38 PM","12/22/2022, 2:05:41 PM"
Staff 9,"19.978,14.848","12/22/2022, 2:05:41 PM","12/22/2022, 2:06:04 PM"
Staff 9,"18.948,14.576","12/22/2022, 2:06:04 PM","12/22/2022, 2:06:10 PM"
Staff 9,"20.199,14.807","12/22/2022, 2:06:10 PM","12/22/2022, 2:06:32 PM"
Staff 9,"21.238,14.965","12/22/2022, 2:06:32 PM","12/22/2022, 2:06:38 PM"
Staff 9,"19.969,14.276","12/22/2022, 2:06:38 PM","12/22/2022, 2:07:25 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:07:25 PM","12/22/2022, 2:07:37 PM"
Staff 9,"19.739,14.476","12/22/2022, 2:07:37 PM","12/22/2022, 2:07:48 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:07:48 PM","12/22/2022, 2:07:50 PM"
Staff 9,"19.929,14.578","12/22/2022, 2:07:50 PM","12/22/2022, 2:08:22 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:08:22 PM","12/22/2022, 2:08:47 PM"
Staff 9,"19.722,14.462","12/22/2022, 2:08:47 PM","12/22/2022, 2:08:47 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:08:47 PM","12/22/2022, 2:08:54 PM"
Staff 9,"19.711,14.31","12/22/2022, 2:08:54 PM","12/22/2022, 2:08:54 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:08:54 PM","12/22/2022, 2:09:10 PM"
Staff 9,"19.755,13.995","12/22/2022, 2:09:10 PM","12/22/2022, 2:10:37 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:10:37 PM","12/22/2022, 2:10:38 PM"
Staff 9,"19.486,13.831","12/22/2022, 2:10:38 PM","12/22/2022, 2:10:44 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:10:44 PM","12/22/2022, 2:10:52 PM"
Staff 9,"19.762,14.446","12/22/2022, 2:10:52 PM","12/22/2022, 2:10:55 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:10:55 PM","12/22/2022, 2:10:57 PM"
Staff 9,"19.683,14.082","12/22/2022, 2:10:57 PM","12/22/2022, 2:11:05 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:11:05 PM","12/22/2022, 2:11:15 PM"
Staff 9,"19.774,14.49","12/22/2022, 2:11:15 PM","12/22/2022, 2:11:28 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:11:28 PM","12/22/2022, 2:11:30 PM"
Staff 9,"19.797,14.456","12/22/2022, 2:11:30 PM","12/22/2022, 2:11:53 PM"
Staff 9,"19.472,13.509","12/22/2022, 2:11:53 PM","12/22/2022, 2:11:56 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:11:56 PM","12/22/2022, 2:11:58 PM"
Staff 9,"19.783,14.343","12/22/2022, 2:11:58 PM","12/22/2022, 2:12:03 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:12:03 PM","12/22/2022, 2:12:07 PM"
Staff 9,"19.632,14.208","12/22/2022, 2:12:07 PM","12/22/2022, 2:12:07 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:12:07 PM","12/22/2022, 2:12:18 PM"
Staff 9,"19.762,14.424","12/22/2022, 2:12:18 PM","12/22/2022, 2:13:54 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:13:54 PM","12/22/2022, 2:13:59 PM"
Staff 9,"19.694,14.368","12/22/2022, 2:13:59 PM","12/22/2022, 2:13:59 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:13:59 PM","12/22/2022, 2:14:01 PM"
Staff 9,"19.79,14.429","12/22/2022, 2:14:01 PM","12/22/2022, 2:14:05 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:14:05 PM","12/22/2022, 2:14:09 PM"
Staff 9,"19.823,14.547","12/22/2022, 2:14:09 PM","12/22/2022, 2:14:14 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:14:14 PM","12/22/2022, 2:14:15 PM"
Staff 9,"19.796,14.487","12/22/2022, 2:14:15 PM","12/22/2022, 2:14:17 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:14:17 PM","12/22/2022, 2:14:20 PM"
Staff 9,"19.731,14.45","12/22/2022, 2:14:20 PM","12/22/2022, 2:14:21 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:14:21 PM","12/22/2022, 2:14:24 PM"
Staff 9,"19.685,14.35","12/22/2022, 2:14:24 PM","12/22/2022, 2:15:30 PM"
Staff 9,"20.376,15.072","12/22/2022, 2:15:30 PM","12/22/2022, 2:15:48 PM"
Staff 9,"21.404,15.229","12/22/2022, 2:15:48 PM","12/22/2022, 2:17:32 PM"
Staff 9,"19.977,14.519","12/22/2022, 2:17:32 PM","12/22/2022, 2:18:29 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:18:29 PM","12/22/2022, 2:18:37 PM"
Staff 9,"19.761,14.436","12/22/2022, 2:18:37 PM","12/22/2022, 2:18:38 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:18:38 PM","12/22/2022, 2:18:41 PM"
Staff 9,"19.785,14.458","12/22/2022, 2:18:41 PM","12/22/2022, 2:18:42 PM"
Staff 9,"18.832,14.852","12/22/2022, 2:18:42 PM","12/22/2022, 2:18:46 PM"
Staff 9,"19.654,14.658","12/22/2022, 2:18:46 PM","12/22/2022, 2:27:16 PM"
Staff 9,"19.211,13.751","12/22/2022, 2:27:16 PM","12/22/2022, 2:28:58 PM"
Staff 9,"19.864,14.528","12/22/2022, 2:28:58 PM","12/22/2022, 3:01:44 PM"
Staff 9,"19.261,13.724","12/22/2022, 3:01:44 PM","12/22/2022, 3:01:56 PM"
Staff 9,"19.787,14.585","12/22/2022, 3:01:56 PM","12/22/2022, 3:07:09 PM"
Staff 9,"19.396,13.623","12/22/2022, 3:07:09 PM","12/22/2022, 3:07:23 PM"
Staff 9,"19.91,14.529","12/22/2022, 3:07:23 PM","12/22/2022, 4:04:53 PM"
Staff 9,"19.305,13.705","12/22/2022, 4:04:53 PM","12/22/2022, 4:05:07 PM"
Staff 9,"20.285,14.571","12/22/2022, 4:05:07 PM","12/22/2022, 4:05:39 PM"
Staff 9,"21.391,14.76","12/22/2022, 4:05:39 PM","12/22/2022, 4:11:50 PM"
Staff 9,"20.261,14.52","12/22/2022, 4:11:50 PM","12/22/2022, 4:12:40 PM"
Staff 9,"21.191,14.889","12/22/2022, 4:12:40 PM","12/22/2022, 4:17:35 PM"
Staff 9,"20.047,14.746","12/22/2022, 4:17:35 PM","12/22/2022, 4:18:02 PM"
Staff 9,"18.832,14.852","12/22/2022, 4:18:02 PM","12/22/2022, 4:18:03 PM"
Staff 9,"19.819,14.157","12/22/2022, 4:18:03 PM","12/22/2022, 4:29:36 PM"
Staff 9,"19.243,13.335","12/22/2022, 4:29:36 PM","12/22/2022, 4:29:54 PM"
Staff 9,"17.709,14.498","12/22/2022, 4:29:54 PM","12/22/2022, 4:29:58 PM"
Staff 9,"19.092,14.387","12/22/2022, 4:29:58 PM","12/22/2022, 4:35:23 PM"
Staff 9,"20.084,14.61","12/22/2022, 4:35:23 PM","12/22/2022, 4:56:45 PM"
Staff 9,"19.504,13.784","12/22/2022, 4:56:45 PM","12/22/2022, 4:58:55 PM"
Staff 9,"19.624,14.779","12/22/2022, 4:58:55 PM","12/22/2022, 5:48:06 PM"
Staff 9,"20.232,14.852","12/22/2022, 5:48:06 PM","12/22/2022, 6:04:13 PM"
Staff 9,"19.193,14.68","12/22/2022, 6:04:13 PM","12/22/2022, 6:57:45 PM"
Staff 9,"20.209,14.718","12/22/2022, 6:57:45 PM","12/22/2022, 7:36:28 PM"
Staff 9,"19.208,14.655","12/22/2022, 7:36:28 PM","12/22/2022, 9:41:15 PM"
Staff 9,"20.208,14.672","12/22/2022, 9:41:15 PM","12/22/2022, 9:50:44 PM"
Staff 9,"19.213,14.728","12/22/2022, 9:50:44 PM","12/22/2022, 11:48:53 PM"
Staff 9,"20.228,14.678","12/22/2022, 11:48:53 PM","12/22/2022, 11:58:30 PM"
Staff 9,"19.229,14.662","12/22/2022, 11:58:30 PM","12/23/2022, 12:16:04 AM"
Staff 9,"18.832,14.852","12/23/2022, 12:16:04 AM","12/23/2022, 12:16:07 AM"
Staff 9,"19.873,14.505","12/23/2022, 12:16:07 AM","12/23/2022, 1:48:53 AM"
Staff 9,"18.832,14.852","12/23/2022, 1:48:53 AM","12/23/2022, 1:48:56 AM"
Staff 9,"19.7,14.739","12/23/2022, 1:48:56 AM","12/23/2022, 1:55:16 AM"
Staff 9,"18.832,14.852","12/23/2022, 1:55:16 AM","12/23/2022, 1:55:23 AM"
Staff 9,"19.886,14.599","12/23/2022, 1:55:23 AM","12/23/2022, 3:07:40 AM"
Staff 9,"19.415,13.711","12/23/2022, 3:07:40 AM","12/23/2022, 3:11:00 AM"
Staff 9,"19.912,14.67","12/23/2022, 3:11:00 AM","12/23/2022, 4:46:26 AM"
Staff 9,"20.232,14.852","12/23/2022, 4:46:26 AM","12/23/2022, 4:48:17 AM"
Staff 9,"19.347,14.588","12/23/2022, 4:48:17 AM","12/23/2022, 9:36:16 AM"
Staff 9,"20.232,14.852","12/23/2022, 9:36:16 AM","12/23/2022, 9:39:30 AM"
Staff 9,"19.179,14.714","12/23/2022, 9:39:30 AM","12/23/2022, 9:40:25 AM"
Staff 9,"20.184,14.623","12/23/2022, 9:40:25 AM","12/23/2022, 9:49:13 AM"
Staff 9,"19.14,14.635","12/23/2022, 9:49:13 AM","12/23/2022, 10:10:20 AM"
Staff 9,"19.385,13.657","12/23/2022, 10:10:20 AM","12/23/2022, 10:37:42 AM"
Staff 9,"19.811,14.577","12/23/2022, 10:37:42 AM","12/23/2022, 10:38:24 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:38:24 AM","12/23/2022, 10:38:27 AM"
Staff 9,"20.031,14.627","12/23/2022, 10:38:27 AM","12/23/2022, 10:38:31 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:38:31 AM","12/23/2022, 10:38:38 AM"
Staff 9,"19.926,14.622","12/23/2022, 10:38:38 AM","12/23/2022, 10:39:48 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:39:48 AM","12/23/2022, 10:39:52 AM"
Staff 9,"19.888,14.615","12/23/2022, 10:39:52 AM","12/23/2022, 10:40:48 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:40:48 AM","12/23/2022, 10:40:56 AM"
Staff 9,"19.692,14.699","12/23/2022, 10:40:56 AM","12/23/2022, 10:41:31 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:41:31 AM","12/23/2022, 10:41:33 AM"
Staff 9,"19.811,14.769","12/23/2022, 10:41:33 AM","12/23/2022, 10:41:38 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:41:38 AM","12/23/2022, 10:41:42 AM"
Staff 9,"19.602,14.718","12/23/2022, 10:41:42 AM","12/23/2022, 10:42:12 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:42:12 AM","12/23/2022, 10:42:16 AM"
Staff 9,"19.975,14.563","12/23/2022, 10:42:16 AM","12/23/2022, 10:42:49 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:42:49 AM","12/23/2022, 10:42:51 AM"
Staff 9,"19.886,14.627","12/23/2022, 10:42:51 AM","12/23/2022, 10:42:59 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:42:59 AM","12/23/2022, 10:43:05 AM"
Staff 9,"19.848,14.681","12/23/2022, 10:43:05 AM","12/23/2022, 10:44:00 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:44:00 AM","12/23/2022, 10:44:08 AM"
Staff 9,"19.962,14.652","12/23/2022, 10:44:08 AM","12/23/2022, 10:49:33 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:49:33 AM","12/23/2022, 10:49:44 AM"
Staff 9,"19.793,14.57","12/23/2022, 10:49:44 AM","12/23/2022, 10:50:28 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:50:28 AM","12/23/2022, 10:50:31 AM"
Staff 9,"19.827,14.551","12/23/2022, 10:50:31 AM","12/23/2022, 10:50:54 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:50:54 AM","12/23/2022, 10:50:57 AM"
Staff 9,"19.961,14.618","12/23/2022, 10:50:57 AM","12/23/2022, 10:50:58 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:50:58 AM","12/23/2022, 10:51:01 AM"
Staff 9,"19.857,14.594","12/23/2022, 10:51:01 AM","12/23/2022, 10:52:07 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:52:07 AM","12/23/2022, 10:52:20 AM"
Staff 9,"19.855,14.691","12/23/2022, 10:52:20 AM","12/23/2022, 10:52:40 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:52:40 AM","12/23/2022, 10:52:45 AM"
Staff 9,"19.883,14.588","12/23/2022, 10:52:45 AM","12/23/2022, 10:53:03 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:53:03 AM","12/23/2022, 10:53:05 AM"
Staff 9,"19.759,14.644","12/23/2022, 10:53:05 AM","12/23/2022, 10:55:54 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:55:54 AM","12/23/2022, 10:55:55 AM"
Staff 9,"19.851,14.594","12/23/2022, 10:55:55 AM","12/23/2022, 10:56:43 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:56:43 AM","12/23/2022, 10:56:46 AM"
Staff 9,"19.858,14.68","12/23/2022, 10:56:46 AM","12/23/2022, 10:58:24 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:58:24 AM","12/23/2022, 10:58:30 AM"
Staff 9,"19.892,14.588","12/23/2022, 10:58:30 AM","12/23/2022, 10:59:31 AM"
Staff 9,"18.832,14.852","12/23/2022, 10:59:31 AM","12/23/2022, 10:59:32 AM"
Staff 9,"19.891,14.629","12/23/2022, 10:59:32 AM","12/23/2022, 11:00:52 AM"
Staff 9,"19.399,13.709","12/23/2022, 11:00:52 AM","12/23/2022, 11:07:52 AM"
Staff 9,"18.832,14.852","12/23/2022, 11:07:52 AM","12/23/2022, 11:07:56 AM"
Staff 9,"19.734,14.738","12/23/2022, 11:07:56 AM","12/23/2022, 11:08:07 AM"
Staff 9,"18.832,14.852","12/23/2022, 11:08:07 AM","12/23/2022, 11:08:18 AM"
Staff 9,"19.922,14.636","12/23/2022, 11:08:18 AM","12/23/2022, 11:10:54 AM"
Staff 9,"18.832,14.852","12/23/2022, 11:10:54 AM","12/23/2022, 11:11:03 AM"
Staff 9,"19.815,14.561","12/23/2022, 11:11:03 AM","12/23/2022, 11:38:21 AM"
Staff 9,"18.832,14.852","12/23/2022, 11:38:21 AM","12/23/2022, 11:38:24 AM"
Staff 9,"19.824,14.746","12/23/2022, 11:38:24 AM","12/23/2022, 11:38:52 AM"
Staff 9,"19.407,13.722","12/23/2022, 11:38:52 AM","12/23/2022, 11:39:06 AM"
Staff 9,"19.738,14.77","12/23/2022, 11:39:06 AM","12/23/2022, 11:41:27 AM"
Staff 9,"19.545,13.736","12/23/2022, 11:41:27 AM","12/23/2022, 11:57:28 AM"
Staff 9,"19.888,14.699","12/23/2022, 11:57:28 AM","12/23/2022, 12:00:06 PM"
Staff 9,"19.545,13.735","12/23/2022, 12:00:06 PM","12/23/2022, 12:03:35 PM"
Staff 9,"20.073,14.62","12/23/2022, 12:03:35 PM","12/23/2022, 12:12:10 PM"
Staff 9,"19.442,13.744","12/23/2022, 12:12:10 PM","12/23/2022, 12:18:44 PM"
Staff 9,"19.909,14.687","12/23/2022, 12:18:44 PM","12/23/2022, 12:45:43 PM"
Staff 9,"18.832,14.852","12/23/2022, 12:45:43 PM","12/23/2022, 12:45:45 PM"
Staff 9,"19.785,14.528","12/23/2022, 12:45:45 PM","12/23/2022, 12:45:45 PM"
Staff 9,"18.832,14.852","12/23/2022, 12:45:45 PM","12/23/2022, 12:45:49 PM"
Staff 9,"19.797,14.573","12/23/2022, 12:45:49 PM","12/23/2022, 12:45:49 PM"
Staff 9,"18.832,14.852","12/23/2022, 12:45:49 PM","12/23/2022, 12:45:51 PM"
Staff 9,"19.837,14.562","12/23/2022, 12:45:51 PM","12/23/2022, 12:46:05 PM"
Staff 9,"18.832,14.852","12/23/2022, 12:46:05 PM","12/23/2022, 12:46:12 PM"
Staff 9,"19.789,14.553","12/23/2022, 12:46:12 PM","12/23/2022, 12:46:13 PM"
Staff 9,"18.832,14.852","12/23/2022, 12:46:13 PM","12/23/2022, 12:46:17 PM"
Staff 9,"19.773,14.557","12/23/2022, 12:46:17 PM","12/23/2022, 12:46:25 PM"
Staff 9,"18.832,14.852","12/23/2022, 12:46:25 PM","12/23/2022, 12:46:30 PM"
Staff 9,"19.824,14.563","12/23/2022, 12:46:30 PM","12/23/2022, 12:46:50 PM"
Staff 9,"18.832,14.852","12/23/2022, 12:46:50 PM","12/23/2022, 12:46:52 PM"
Staff 9,"19.818,14.566","12/23/2022, 12:46:52 PM","12/23/2022, 12:48:25 PM"
Staff 9,"19.256,13.732","12/23/2022, 12:48:25 PM","12/23/2022, 1:11:52 PM"
Staff 9,"18.832,14.852","12/23/2022, 1:11:52 PM","12/23/2022, 1:12:26 PM"
Staff 9,"19.628,14.171","12/23/2022, 1:12:26 PM","12/23/2022, 1:12:28 PM"
Staff 9,"18.832,14.852","12/23/2022, 1:12:28 PM","12/23/2022, 1:15:38 PM"
Staff 9,"19.313,13.923","12/23/2022, 1:15:38 PM","12/23/2022, 1:15:43 PM"
Staff 9,"20.32,14.675","12/23/2022, 1:15:43 PM","12/23/2022, 1:15:56 PM"
Staff 9,"19.794,13.773","12/23/2022, 1:15:56 PM","12/23/2022, 1:16:01 PM"
Staff 9,"18.832,14.852","12/23/2022, 1:16:01 PM","12/23/2022, 1:16:04 PM"
Staff 9,"19.89,14.636","12/23/2022, 1:16:04 PM","12/23/2022, 1:16:39 PM"
Staff 9,"18.832,14.852","12/23/2022, 1:16:39 PM","12/23/2022, 1:16:41 PM"
Staff 9,"19.89,14.421","12/23/2022, 1:16:41 PM","12/23/2022, 1:17:05 PM"
Staff 9,"18.832,14.852","12/23/2022, 1:17:05 PM","12/23/2022, 1:17:09 PM"
Staff 9,"19.928,14.5","12/23/2022, 1:17:09 PM","12/23/2022, 1:17:11 PM"
Staff 9,"18.832,14.852","12/23/2022, 1:17:11 PM","12/23/2022, 1:17:13 PM"
Staff 9,"19.914,14.657","12/23/2022, 1:17:13 PM","12/23/2022, 1:17:24 PM"
Staff 9,"18.832,14.852","12/23/2022, 1:17:24 PM","12/23/2022, 1:17:25 PM"
Staff 9,"20.232,14.852","12/23/2022, 1:17:25 PM","12/23/2022, 3:35:56 PM"
Staff 9,"19.695,13.801","12/23/2022, 3:35:56 PM","12/23/2022, 3:38:17 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:38:17 PM","12/23/2022, 3:38:24 PM"
Staff 9,"19.874,14.58","12/23/2022, 3:38:24 PM","12/23/2022, 3:38:25 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:38:25 PM","12/23/2022, 3:38:31 PM"
Staff 9,"19.826,14.529","12/23/2022, 3:38:31 PM","12/23/2022, 3:38:35 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:38:35 PM","12/23/2022, 3:38:37 PM"
Staff 9,"19.898,14.645","12/23/2022, 3:38:37 PM","12/23/2022, 3:38:57 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:38:57 PM","12/23/2022, 3:38:59 PM"
Staff 9,"19.935,14.513","12/23/2022, 3:38:59 PM","12/23/2022, 3:39:00 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:39:00 PM","12/23/2022, 3:39:02 PM"
Staff 9,"19.88,14.62","12/23/2022, 3:39:02 PM","12/23/2022, 3:39:04 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:39:04 PM","12/23/2022, 3:39:06 PM"
Staff 9,"19.843,14.599","12/23/2022, 3:39:06 PM","12/23/2022, 3:39:25 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:39:25 PM","12/23/2022, 3:39:26 PM"
Staff 9,"19.843,14.661","12/23/2022, 3:39:26 PM","12/23/2022, 3:39:28 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:39:28 PM","12/23/2022, 3:39:30 PM"
Staff 9,"19.919,14.558","12/23/2022, 3:39:30 PM","12/23/2022, 3:39:46 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:39:46 PM","12/23/2022, 3:39:54 PM"
Staff 9,"19.912,14.608","12/23/2022, 3:39:54 PM","12/23/2022, 3:39:57 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:39:57 PM","12/23/2022, 3:40:00 PM"
Staff 9,"19.827,14.622","12/23/2022, 3:40:00 PM","12/23/2022, 3:40:00 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:40:00 PM","12/23/2022, 3:40:03 PM"
Staff 9,"19.894,14.612","12/23/2022, 3:40:03 PM","12/23/2022, 3:40:09 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:40:09 PM","12/23/2022, 3:40:11 PM"
Staff 9,"19.823,14.613","12/23/2022, 3:40:11 PM","12/23/2022, 3:40:13 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:40:13 PM","12/23/2022, 3:40:17 PM"
Staff 9,"19.909,14.646","12/23/2022, 3:40:17 PM","12/23/2022, 3:40:19 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:40:19 PM","12/23/2022, 3:40:22 PM"
Staff 9,"19.948,14.69","12/23/2022, 3:40:22 PM","12/23/2022, 3:40:24 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:40:24 PM","12/23/2022, 3:40:26 PM"
Staff 9,"19.907,14.584","12/23/2022, 3:40:26 PM","12/23/2022, 3:40:29 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:40:29 PM","12/23/2022, 3:40:35 PM"
Staff 9,"19.861,14.581","12/23/2022, 3:40:35 PM","12/23/2022, 3:40:42 PM"
Staff 9,"18.832,14.852","12/23/2022, 3:40:42 PM","12/23/2022, 3:40:44 PM"
